Date,Country/Region,Cluster,Sum_Confirmed,Sum_Recovered,"Sum_Deaths "
2020-04-01,Israel,6,6092,241,26
2020-04-02,Israel,6,6857,338,36
2020-04-03,Israel,6,7428,403,40
2020-01-22,Italy,1,0,0,0
2020-01-23,Italy,1,0,0,0
2020-01-24,Italy,1,0,0,0
2020-01-25,Italy,1,0,0,0
2020-01-26,Italy,1,0,0,0
2020-01-27,Italy,1,0,0,0
2020-01-28,Italy,1,0,0,0
2020-01-29,Italy,1,0,0,0
2020-01-30,Italy,1,0,0,0
2020-01-31,Italy,1,2,0,0
2020-02-01,Italy,1,2,0,0
2020-02-02,Italy,1,2,0,0
2020-02-03,Italy,1,2,0,0
2020-02-04,Italy,1,2,0,0
2020-02-05,Italy,1,2,0,0
2020-02-06,Italy,1,2,0,0
2020-02-07,Italy,1,3,0,0
2020-02-08,Italy,1,3,0,0
2020-02-09,Italy,1,3,0,0
2020-02-10,Italy,1,3,0,0
2020-02-11,Italy,1,3,0,0
2020-02-12,Italy,1,3,0,0
2020-02-13,Italy,1,3,0,0
2020-02-14,Italy,1,3,0,0
2020-02-15,Italy,1,3,0,0
2020-02-16,Italy,1,3,0,0
2020-02-17,Italy,1,3,0,0
2020-02-18,Italy,1,3,0,0
2020-02-19,Italy,1,3,0,0
2020-02-20,Italy,1,3,0,0
2020-02-21,Italy,1,20,0,1
2020-02-22,Italy,1,62,1,2
2020-02-23,Italy,1,155,2,3
2020-02-24,Italy,1,229,1,7
2020-02-25,Italy,1,322,1,10
2020-02-26,Italy,1,453,3,12
2020-02-27,Italy,1,655,45,17
2020-02-28,Italy,1,888,46,21
2020-02-29,Italy,1,1128,46,29
2020-03-01,Italy,1,1694,83,34
2020-03-02,Italy,1,2036,149,52
2020-03-03,Italy,1,2502,160,79
2020-03-04,Italy,1,3089,276,107
2020-03-05,Italy,1,3858,414,148
2020-03-06,Italy,1,4636,523,197
2020-03-07,Italy,1,5883,589,233
2020-03-08,Italy,1,7375,622,366
2020-03-09,Italy,1,9172,724,463
2020-03-10,Italy,1,10149,724,631
2020-03-11,Italy,1,12462,1045,827
2020-03-12,Italy,1,12462,1045,827
2020-03-13,Italy,1,17660,1439,1266
2020-03-14,Italy,1,21157,1966,1441
2020-03-15,Italy,1,24747,2335,1809
2020-03-16,Italy,1,27980,2749,2158
2020-03-17,Italy,1,31506,2941,2503
2020-03-18,Italy,1,35713,4025,2978
2020-03-19,Italy,1,41035,4440,3405
2020-03-20,Italy,1,47021,4440,4032
2020-03-21,Italy,1,53578,6072,4825
2020-03-22,Italy,1,59138,7024,5476
2020-03-23,Italy,1,63927,7024,6077
2020-03-24,Italy,1,69176,8326,6820
2020-03-25,Italy,1,74386,9362,7503
2020-03-26,Italy,1,80589,10361,8215
2020-03-27,Italy,1,86498,10950,9134
2020-03-28,Italy,1,92472,12384,10023
2020-03-29,Italy,1,97689,13030,10779
2020-03-30,Italy,1,101739,14620,11591
2020-03-31,Italy,1,105792,15729,12428
2020-04-01,Italy,1,110574,16847,13155
2020-04-02,Italy,1,115242,18278,13915
2020-04-03,Italy,1,119827,19758,14681
2020-01-22,Jamaica,5,0,0,0
2020-01-23,Jamaica,5,0,0,0
2020-01-24,Jamaica,5,0,0,0
2020-01-25,Jamaica,5,0,0,0
2020-01-26,Jamaica,5,0,0,0
2020-01-27,Jamaica,5,0,0,0
2020-01-28,Jamaica,5,0,0,0
2020-01-29,Jamaica,5,0,0,0
2020-01-30,Jamaica,5,0,0,0
2020-01-31,Jamaica,5,0,0,0
2020-02-01,Jamaica,5,0,0,0
2020-02-02,Jamaica,5,0,0,0
2020-02-03,Jamaica,5,0,0,0
2020-02-04,Jamaica,5,0,0,0
2020-02-05,Jamaica,5,0,0,0
2020-02-06,Jamaica,5,0,0,0
2020-02-07,Jamaica,5,0,0,0
2020-02-08,Jamaica,5,0,0,0
2020-02-09,Jamaica,5,0,0,0
2020-02-10,Jamaica,5,0,0,0
2020-02-11,Jamaica,5,0,0,0
2020-02-12,Jamaica,5,0,0,0
2020-02-13,Jamaica,5,0,0,0
2020-02-14,Jamaica,5,0,0,0
2020-02-15,Jamaica,5,0,0,0
2020-02-16,Jamaica,5,0,0,0
2020-02-17,Jamaica,5,0,0,0
2020-02-18,Jamaica,5,0,0,0
2020-02-19,Jamaica,5,0,0,0
2020-02-20,Jamaica,5,0,0,0
2020-02-21,Jamaica,5,0,0,0
2020-02-22,Jamaica,5,0,0,0
2020-02-23,Jamaica,5,0,0,0
2020-02-24,Jamaica,5,0,0,0
2020-02-25,Jamaica,5,0,0,0
2020-02-26,Jamaica,5,0,0,0
2020-02-27,Jamaica,5,0,0,0
2020-02-28,Jamaica,5,0,0,0
2020-02-29,Jamaica,5,0,0,0
2020-03-01,Jamaica,5,0,0,0
2020-03-02,Jamaica,5,0,0,0
2020-03-03,Jamaica,5,0,0,0
2020-03-04,Jamaica,5,0,0,0
2020-03-05,Jamaica,5,0,0,0
2020-03-06,Jamaica,5,0,0,0
2020-03-07,Jamaica,5,0,0,0
2020-03-08,Jamaica,5,0,0,0
2020-03-09,Jamaica,5,0,0,0
2020-03-10,Jamaica,5,0,0,0
2020-03-11,Jamaica,5,1,0,0
2020-03-12,Jamaica,5,2,0,0
2020-03-13,Jamaica,5,8,0,0
2020-03-14,Jamaica,5,8,0,0
2020-03-15,Jamaica,5,10,0,0
2020-03-16,Jamaica,5,10,2,0
2020-03-17,Jamaica,5,12,2,0
2020-03-18,Jamaica,5,13,2,0
2020-03-19,Jamaica,5,15,2,1
2020-03-20,Jamaica,5,16,2,1
2020-03-21,Jamaica,5,16,2,1
2020-03-22,Jamaica,5,19,2,1
2020-03-23,Jamaica,5,19,2,1
2020-03-24,Jamaica,5,21,2,1
2020-03-25,Jamaica,5,26,2,1
2020-03-26,Jamaica,5,26,2,1
2020-03-27,Jamaica,5,26,2,1
2020-03-28,Jamaica,5,30,2,1
2020-03-29,Jamaica,5,32,2,1
2020-03-30,Jamaica,5,36,2,1
2020-03-31,Jamaica,5,36,2,1
2020-04-01,Jamaica,5,44,2,3
2020-04-02,Jamaica,5,47,2,3
2020-04-03,Jamaica,5,47,2,3
2020-01-22,Japan,4,2,0,0
2020-01-23,Japan,4,2,0,0
2020-01-24,Japan,4,2,0,0
2020-01-25,Japan,4,2,0,0
2020-01-26,Japan,4,4,1,0
2020-01-27,Japan,4,4,1,0
2020-01-28,Japan,4,7,1,0
2020-01-29,Japan,4,7,1,0
2020-01-30,Japan,4,11,1,0
2020-01-31,Japan,4,15,1,0
2020-02-01,Japan,4,20,1,0
2020-02-02,Japan,4,20,1,0
2020-02-03,Japan,4,20,1,0
2020-02-04,Japan,4,22,1,0
2020-02-05,Japan,4,22,1,0
2020-02-06,Japan,4,22,1,0
2020-02-07,Japan,4,25,1,0
2020-02-08,Japan,4,25,1,0
2020-02-09,Japan,4,26,1,0
2020-02-10,Japan,4,26,4,0
2020-02-11,Japan,4,26,9,0
2020-02-12,Japan,4,28,9,0
2020-02-13,Japan,4,28,9,1
2020-02-14,Japan,4,29,9,1
2020-02-15,Japan,4,43,12,1
2020-02-16,Japan,4,59,12,1
2020-02-17,Japan,4,66,12,1
2020-02-18,Japan,4,74,13,1
2020-02-19,Japan,4,84,18,1
2020-02-20,Japan,4,94,18,1
2020-02-21,Japan,4,105,22,1
2020-02-22,Japan,4,122,22,1
2020-02-23,Japan,4,147,22,1
2020-02-24,Japan,4,159,22,1
2020-02-25,Japan,4,170,22,1
2020-02-26,Japan,4,189,22,2
2020-02-27,Japan,4,214,22,4
2020-02-28,Japan,4,228,22,4
2020-02-29,Japan,4,241,32,5
2020-03-01,Japan,4,256,32,6
2020-03-02,Japan,4,274,32,6
2020-03-03,Japan,4,293,43,6
2020-03-04,Japan,4,331,43,6
2020-03-05,Japan,4,360,43,6
2020-03-06,Japan,4,420,46,6
2020-03-07,Japan,4,461,76,6
2020-03-08,Japan,4,502,76,6
2020-03-09,Japan,4,511,76,10
2020-03-10,Japan,4,581,101,10
2020-03-11,Japan,4,639,118,15
2020-03-12,Japan,4,639,118,16
2020-03-13,Japan,4,701,118,19
2020-03-14,Japan,4,773,118,22
2020-03-15,Japan,4,839,118,22
2020-03-16,Japan,4,839,144,27
2020-03-17,Japan,4,878,144,29
2020-03-18,Japan,4,889,144,29
2020-03-19,Japan,4,924,150,29
2020-03-20,Japan,4,963,191,33
2020-03-21,Japan,4,1007,232,35
2020-03-22,Japan,4,1101,235,41
2020-03-23,Japan,4,1128,235,42
2020-03-24,Japan,4,1193,285,43
2020-03-25,Japan,4,1307,310,45
2020-03-26,Japan,4,1387,359,47
2020-03-27,Japan,4,1468,372,49
2020-03-28,Japan,4,1693,404,52
2020-03-29,Japan,4,1866,424,54
2020-03-30,Japan,4,1866,424,54
2020-03-31,Japan,4,1953,424,56
2020-04-01,Japan,4,2178,472,57
2020-04-02,Japan,4,2495,472,62
2020-04-03,Japan,4,2617,514,63
2020-01-22,Jordan,5,0,0,0
2020-01-23,Jordan,5,0,0,0
2020-01-24,Jordan,5,0,0,0
2020-01-25,Jordan,5,0,0,0
2020-01-26,Jordan,5,0,0,0
2020-01-27,Jordan,5,0,0,0
2020-01-28,Jordan,5,0,0,0
2020-01-29,Jordan,5,0,0,0
2020-01-30,Jordan,5,0,0,0
2020-01-31,Jordan,5,0,0,0
2020-02-01,Jordan,5,0,0,0
2020-02-02,Jordan,5,0,0,0
2020-02-03,Jordan,5,0,0,0
2020-02-04,Jordan,5,0,0,0
2020-02-05,Jordan,5,0,0,0
2020-02-06,Jordan,5,0,0,0
2020-02-07,Jordan,5,0,0,0
2020-02-08,Jordan,5,0,0,0
2020-02-09,Jordan,5,0,0,0
2020-02-10,Jordan,5,0,0,0
2020-02-11,Jordan,5,0,0,0
2020-02-12,Jordan,5,0,0,0
2020-02-13,Jordan,5,0,0,0
2020-02-14,Jordan,5,0,0,0
2020-02-15,Jordan,5,0,0,0
2020-02-16,Jordan,5,0,0,0
2020-02-17,Jordan,5,0,0,0
2020-02-18,Jordan,5,0,0,0
2020-02-19,Jordan,5,0,0,0
2020-02-20,Jordan,5,0,0,0
2020-02-21,Jordan,5,0,0,0
2020-02-22,Jordan,5,0,0,0
2020-02-23,Jordan,5,0,0,0
2020-02-24,Jordan,5,0,0,0
2020-02-25,Jordan,5,0,0,0
2020-02-26,Jordan,5,0,0,0
2020-02-27,Jordan,5,0,0,0
2020-02-28,Jordan,5,0,0,0
2020-02-29,Jordan,5,0,0,0
2020-03-01,Jordan,5,0,0,0
2020-03-02,Jordan,5,0,0,0
2020-03-03,Jordan,5,1,0,0
2020-03-04,Jordan,5,1,0,0
2020-03-05,Jordan,5,1,0,0
2020-03-06,Jordan,5,1,0,0
2020-03-07,Jordan,5,1,0,0
2020-03-08,Jordan,5,1,0,0
2020-03-09,Jordan,5,1,0,0
2020-03-10,Jordan,5,1,0,0
2020-03-11,Jordan,5,1,0,0
2020-03-12,Jordan,5,1,0,0
2020-03-13,Jordan,5,1,1,0
2020-03-14,Jordan,5,1,1,0
2020-03-15,Jordan,5,8,1,0
2020-03-16,Jordan,5,17,1,0
2020-03-17,Jordan,5,34,1,0
2020-03-18,Jordan,5,52,1,0
2020-03-19,Jordan,5,69,1,0
2020-03-20,Jordan,5,85,1,0
2020-03-21,Jordan,5,85,1,0
2020-03-22,Jordan,5,112,1,0
2020-03-23,Jordan,5,127,1,0
2020-03-24,Jordan,5,154,1,0
2020-03-25,Jordan,5,172,1,0
2020-03-26,Jordan,5,212,1,0
2020-03-27,Jordan,5,235,18,1
2020-03-28,Jordan,5,246,18,1
2020-03-29,Jordan,5,259,18,3
2020-03-30,Jordan,5,268,26,5
2020-03-31,Jordan,5,274,30,5
2020-04-01,Jordan,5,278,36,5
2020-04-02,Jordan,5,299,45,5
2020-04-03,Jordan,5,310,58,5
2020-01-22,Kazakhstan,4,0,0,0
2020-01-23,Kazakhstan,4,0,0,0
2020-01-24,Kazakhstan,4,0,0,0
2020-01-25,Kazakhstan,4,0,0,0
2020-01-26,Kazakhstan,4,0,0,0
2020-01-27,Kazakhstan,4,0,0,0
2020-01-28,Kazakhstan,4,0,0,0
2020-01-29,Kazakhstan,4,0,0,0
2020-01-30,Kazakhstan,4,0,0,0
2020-01-31,Kazakhstan,4,0,0,0
2020-02-01,Kazakhstan,4,0,0,0
2020-02-02,Kazakhstan,4,0,0,0
2020-02-03,Kazakhstan,4,0,0,0
2020-02-04,Kazakhstan,4,0,0,0
2020-02-05,Kazakhstan,4,0,0,0
2020-02-06,Kazakhstan,4,0,0,0
2020-02-07,Kazakhstan,4,0,0,0
2020-02-08,Kazakhstan,4,0,0,0
2020-02-09,Kazakhstan,4,0,0,0
2020-02-10,Kazakhstan,4,0,0,0
2020-02-11,Kazakhstan,4,0,0,0
2020-02-12,Kazakhstan,4,0,0,0
2020-02-13,Kazakhstan,4,0,0,0
2020-02-14,Kazakhstan,4,0,0,0
2020-02-15,Kazakhstan,4,0,0,0
2020-02-16,Kazakhstan,4,0,0,0
2020-02-17,Kazakhstan,4,0,0,0
2020-02-18,Kazakhstan,4,0,0,0
2020-02-19,Kazakhstan,4,0,0,0
2020-02-20,Kazakhstan,4,0,0,0
2020-02-21,Kazakhstan,4,0,0,0
2020-02-22,Kazakhstan,4,0,0,0
2020-02-23,Kazakhstan,4,0,0,0
2020-02-24,Kazakhstan,4,0,0,0
2020-02-25,Kazakhstan,4,0,0,0
2020-02-26,Kazakhstan,4,0,0,0
2020-02-27,Kazakhstan,4,0,0,0
2020-02-28,Kazakhstan,4,0,0,0
2020-02-29,Kazakhstan,4,0,0,0
2020-03-01,Kazakhstan,4,0,0,0
2020-03-02,Kazakhstan,4,0,0,0
2020-03-03,Kazakhstan,4,0,0,0
2020-03-04,Kazakhstan,4,0,0,0
2020-03-05,Kazakhstan,4,0,0,0
2020-03-06,Kazakhstan,4,0,0,0
2020-03-07,Kazakhstan,4,0,0,0
2020-03-08,Kazakhstan,4,0,0,0
2020-03-09,Kazakhstan,4,0,0,0
2020-03-10,Kazakhstan,4,0,0,0
2020-03-11,Kazakhstan,4,0,0,0
2020-03-12,Kazakhstan,4,0,0,0
2020-03-13,Kazakhstan,4,4,0,0
2020-03-14,Kazakhstan,4,6,0,0
2020-03-15,Kazakhstan,4,9,0,0
2020-03-16,Kazakhstan,4,10,0,0
2020-03-17,Kazakhstan,4,33,0,0
2020-03-18,Kazakhstan,4,35,0,0
2020-03-19,Kazakhstan,4,44,0,0
2020-03-20,Kazakhstan,4,49,0,3
2020-03-21,Kazakhstan,4,53,0,0
2020-03-22,Kazakhstan,4,60,0,0
2020-03-23,Kazakhstan,4,62,0,0
2020-03-24,Kazakhstan,4,72,0,0
2020-03-25,Kazakhstan,4,81,0,0
2020-03-26,Kazakhstan,4,111,2,1
2020-03-27,Kazakhstan,4,150,3,1
2020-03-28,Kazakhstan,4,228,16,1
2020-03-29,Kazakhstan,4,284,20,1
2020-03-30,Kazakhstan,4,302,21,1
2020-03-31,Kazakhstan,4,343,24,2
2020-04-01,Kazakhstan,4,380,26,3
2020-04-02,Kazakhstan,4,435,27,3
2020-04-03,Kazakhstan,4,464,29,6
2020-01-22,Kenya,3,0,0,0
2020-01-23,Kenya,3,0,0,0
2020-01-24,Kenya,3,0,0,0
2020-01-25,Kenya,3,0,0,0
2020-01-26,Kenya,3,0,0,0
2020-01-27,Kenya,3,0,0,0
2020-01-28,Kenya,3,0,0,0
2020-01-29,Kenya,3,0,0,0
2020-01-30,Kenya,3,0,0,0
2020-01-31,Kenya,3,0,0,0
2020-02-01,Kenya,3,0,0,0
2020-02-02,Kenya,3,0,0,0
2020-02-03,Kenya,3,0,0,0
2020-02-04,Kenya,3,0,0,0
2020-02-05,Kenya,3,0,0,0
2020-02-06,Kenya,3,0,0,0
2020-02-07,Kenya,3,0,0,0
2020-02-08,Kenya,3,0,0,0
2020-02-09,Kenya,3,0,0,0
2020-02-10,Kenya,3,0,0,0
2020-02-11,Kenya,3,0,0,0
2020-02-12,Kenya,3,0,0,0
2020-02-13,Kenya,3,0,0,0
2020-02-14,Kenya,3,0,0,0
2020-02-15,Kenya,3,0,0,0
2020-02-16,Kenya,3,0,0,0
2020-02-17,Kenya,3,0,0,0
2020-02-18,Kenya,3,0,0,0
2020-02-19,Kenya,3,0,0,0
2020-02-20,Kenya,3,0,0,0
2020-02-21,Kenya,3,0,0,0
2020-02-22,Kenya,3,0,0,0
2020-02-23,Kenya,3,0,0,0
2020-02-24,Kenya,3,0,0,0
2020-02-25,Kenya,3,0,0,0
2020-02-26,Kenya,3,0,0,0
2020-02-27,Kenya,3,0,0,0
2020-02-28,Kenya,3,0,0,0
2020-02-29,Kenya,3,0,0,0
2020-03-01,Kenya,3,0,0,0
2020-03-02,Kenya,3,0,0,0
2020-03-03,Kenya,3,0,0,0
2020-03-04,Kenya,3,0,0,0
2020-03-05,Kenya,3,0,0,0
2020-03-06,Kenya,3,0,0,0
2020-03-07,Kenya,3,0,0,0
2020-03-08,Kenya,3,0,0,0
2020-03-09,Kenya,3,0,0,0
2020-03-10,Kenya,3,0,0,0
2020-03-11,Kenya,3,0,0,0
2020-03-12,Kenya,3,0,0,0
2020-03-13,Kenya,3,1,0,0
2020-03-14,Kenya,3,1,0,0
2020-03-15,Kenya,3,3,0,0
2020-03-16,Kenya,3,3,0,0
2020-03-17,Kenya,3,3,0,0
2020-03-18,Kenya,3,3,0,0
2020-03-19,Kenya,3,7,0,0
2020-03-20,Kenya,3,7,0,0
2020-03-21,Kenya,3,7,0,0
2020-03-22,Kenya,3,15,0,0
2020-03-23,Kenya,3,16,0,0
2020-03-24,Kenya,3,25,0,0
2020-03-25,Kenya,3,28,1,0
2020-03-26,Kenya,3,31,1,1
2020-03-27,Kenya,3,31,1,1
2020-03-28,Kenya,3,38,1,1
2020-03-29,Kenya,3,42,1,1
2020-03-30,Kenya,3,50,1,1
2020-03-31,Kenya,3,59,1,1
2020-04-01,Kenya,3,81,3,1
2020-04-02,Kenya,3,110,4,3
2020-04-03,Kenya,3,122,4,4
2020-01-22,Korea (the Republic of),4,1,0,0
2020-01-23,Korea (the Republic of),4,1,0,0
2020-01-24,Korea (the Republic of),4,2,0,0
2020-01-25,Korea (the Republic of),4,2,0,0
2020-01-26,Korea (the Republic of),4,3,0,0
2020-01-27,Korea (the Republic of),4,4,0,0
2020-01-28,Korea (the Republic of),4,4,0,0
2020-01-29,Korea (the Republic of),4,4,0,0
2020-01-30,Korea (the Republic of),4,4,0,0
2020-01-31,Korea (the Republic of),4,11,0,0
2020-02-01,Korea (the Republic of),4,12,0,0
2020-02-02,Korea (the Republic of),4,15,0,0
2020-02-03,Korea (the Republic of),4,15,0,0
2020-02-04,Korea (the Republic of),4,16,0,0
2020-02-05,Korea (the Republic of),4,19,0,0
2020-02-06,Korea (the Republic of),4,23,0,0
2020-02-07,Korea (the Republic of),4,24,1,0
2020-02-08,Korea (the Republic of),4,24,1,0
2020-02-09,Korea (the Republic of),4,25,3,0
2020-02-10,Korea (the Republic of),4,27,3,0
2020-02-11,Korea (the Republic of),4,28,3,0
2020-02-12,Korea (the Republic of),4,28,7,0
2020-02-13,Korea (the Republic of),4,28,7,0
2020-02-14,Korea (the Republic of),4,28,7,0
2020-02-15,Korea (the Republic of),4,28,9,0
2020-02-16,Korea (the Republic of),4,29,9,0
2020-02-17,Korea (the Republic of),4,30,10,0
2020-02-18,Korea (the Republic of),4,31,12,0
2020-02-19,Korea (the Republic of),4,31,12,0
2020-02-20,Korea (the Republic of),4,104,16,1
2020-02-21,Korea (the Republic of),4,204,16,2
2020-02-22,Korea (the Republic of),4,433,16,2
2020-02-23,Korea (the Republic of),4,602,18,6
2020-02-24,Korea (the Republic of),4,833,18,8
2020-02-25,Korea (the Republic of),4,977,22,10
2020-02-26,Korea (the Republic of),4,1261,22,12
2020-02-27,Korea (the Republic of),4,1766,22,13
2020-02-28,Korea (the Republic of),4,2337,22,13
2020-02-29,Korea (the Republic of),4,3150,27,16
2020-03-01,Korea (the Republic of),4,3736,30,17
2020-03-02,Korea (the Republic of),4,4335,30,28
2020-03-03,Korea (the Republic of),4,5186,30,28
2020-03-04,Korea (the Republic of),4,5621,41,35
2020-03-05,Korea (the Republic of),4,6088,41,35
2020-03-06,Korea (the Republic of),4,6593,135,42
2020-03-07,Korea (the Republic of),4,7041,135,44
2020-03-08,Korea (the Republic of),4,7314,118,50
2020-03-09,Korea (the Republic of),4,7478,118,53
2020-03-10,Korea (the Republic of),4,7513,247,54
2020-03-11,Korea (the Republic of),4,7755,288,60
2020-03-12,Korea (the Republic of),4,7869,333,66
2020-03-13,Korea (the Republic of),4,7979,510,66
2020-03-14,Korea (the Republic of),4,8086,510,72
2020-03-15,Korea (the Republic of),4,8162,510,75
2020-03-16,Korea (the Republic of),4,8236,1137,75
2020-03-17,Korea (the Republic of),4,8320,1407,81
2020-03-18,Korea (the Republic of),4,8413,1540,84
2020-03-19,Korea (the Republic of),4,8565,1540,91
2020-03-20,Korea (the Republic of),4,8652,1540,94
2020-03-21,Korea (the Republic of),4,8799,1540,102
2020-03-22,Korea (the Republic of),4,8961,2909,111
2020-03-23,Korea (the Republic of),4,8961,2909,111
2020-03-24,Korea (the Republic of),4,9037,3507,120
2020-03-25,Korea (the Republic of),4,9137,3730,126
2020-03-26,Korea (the Republic of),4,9241,4144,131
2020-03-27,Korea (the Republic of),4,9332,4528,139
2020-03-28,Korea (the Republic of),4,9478,4811,144
2020-03-29,Korea (the Republic of),4,9583,5033,152
2020-03-30,Korea (the Republic of),4,9661,5228,158
2020-03-31,Korea (the Republic of),4,9786,5408,162
2020-04-01,Korea (the Republic of),4,9887,5567,165
2020-04-02,Korea (the Republic of),4,9976,5828,169
2020-04-03,Korea (the Republic of),4,10062,6021,174
2020-01-22,Kosovo,,0,0,0
2020-01-23,Kosovo,,0,0,0
2020-01-24,Kosovo,,0,0,0
2020-01-25,Kosovo,,0,0,0
2020-01-26,Kosovo,,0,0,0
2020-01-27,Kosovo,,0,0,0
2020-01-28,Kosovo,,0,0,0
2020-01-29,Kosovo,,0,0,0
2020-01-30,Kosovo,,0,0,0
2020-01-31,Kosovo,,0,0,0
2020-02-01,Kosovo,,0,0,0
2020-02-02,Kosovo,,0,0,0
2020-02-03,Kosovo,,0,0,0
2020-02-04,Kosovo,,0,0,0
2020-02-05,Kosovo,,0,0,0
2020-02-06,Kosovo,,0,0,0
2020-02-07,Kosovo,,0,0,0
2020-02-08,Kosovo,,0,0,0
2020-02-09,Kosovo,,0,0,0
2020-02-10,Kosovo,,0,0,0
2020-02-11,Kosovo,,0,0,0
2020-02-12,Kosovo,,0,0,0
2020-02-13,Kosovo,,0,0,0
2020-02-14,Kosovo,,0,0,0
2020-02-15,Kosovo,,0,0,0
2020-02-16,Kosovo,,0,0,0
2020-02-17,Kosovo,,0,0,0
2020-02-18,Kosovo,,0,0,0
2020-02-19,Kosovo,,0,0,0
2020-02-20,Kosovo,,0,0,0
2020-02-21,Kosovo,,0,0,0
2020-02-22,Kosovo,,0,0,0
2020-02-23,Kosovo,,0,0,0
2020-02-24,Kosovo,,0,0,0
2020-02-25,Kosovo,,0,0,0
2020-02-26,Kosovo,,0,0,0
2020-02-27,Kosovo,,0,0,0
2020-02-28,Kosovo,,0,0,0
2020-02-29,Kosovo,,0,0,0
2020-03-01,Kosovo,,0,0,0
2020-03-02,Kosovo,,0,0,0
2020-03-03,Kosovo,,0,0,0
2020-03-04,Kosovo,,0,0,0
2020-03-05,Kosovo,,0,0,0
2020-03-06,Kosovo,,0,0,0
2020-03-07,Kosovo,,0,0,0
2020-03-08,Kosovo,,0,0,0
2020-03-09,Kosovo,,0,0,0
2020-03-10,Kosovo,,0,0,0
2020-03-11,Kosovo,,0,0,0
2020-03-12,Kosovo,,0,0,0
2020-03-13,Kosovo,,0,0,0
2020-03-14,Kosovo,,0,0,0
2020-03-15,Kosovo,,0,0,0
2020-03-16,Kosovo,,0,0,0
2020-03-17,Kosovo,,0,0,0
2020-03-18,Kosovo,,0,0,0
2020-03-19,Kosovo,,0,0,0
2020-03-20,Kosovo,,0,0,0
2020-03-21,Kosovo,,0,0,0
2020-03-22,Kosovo,,0,0,0
2020-03-23,Kosovo,,0,0,0
2020-03-24,Kosovo,,0,0,0
2020-03-25,Kosovo,,0,0,0
2020-03-26,Kosovo,,71,0,1
2020-03-27,Kosovo,,86,1,1
2020-03-28,Kosovo,,91,1,1
2020-03-29,Kosovo,,94,1,1
2020-03-30,Kosovo,,94,1,1
2020-03-31,Kosovo,,112,6,1
2020-04-01,Kosovo,,125,10,1
2020-04-02,Kosovo,,125,10,1
2020-04-03,Kosovo,,126,10,1
2020-01-22,Kuwait,6,0,0,0
2020-01-23,Kuwait,6,0,0,0
2020-01-24,Kuwait,6,0,0,0
2020-01-25,Kuwait,6,0,0,0
2020-01-26,Kuwait,6,0,0,0
2020-01-27,Kuwait,6,0,0,0
2020-01-28,Kuwait,6,0,0,0
2020-01-29,Kuwait,6,0,0,0
2020-01-30,Kuwait,6,0,0,0
2020-01-31,Kuwait,6,0,0,0
2020-02-01,Kuwait,6,0,0,0
2020-02-02,Kuwait,6,0,0,0
2020-02-03,Kuwait,6,0,0,0
2020-02-04,Kuwait,6,0,0,0
2020-02-05,Kuwait,6,0,0,0
2020-02-06,Kuwait,6,0,0,0
2020-02-07,Kuwait,6,0,0,0
2020-02-08,Kuwait,6,0,0,0
2020-02-09,Kuwait,6,0,0,0
2020-02-10,Kuwait,6,0,0,0
2020-02-11,Kuwait,6,0,0,0
2020-02-12,Kuwait,6,0,0,0
2020-02-13,Kuwait,6,0,0,0
2020-02-14,Kuwait,6,0,0,0
2020-02-15,Kuwait,6,0,0,0
2020-02-16,Kuwait,6,0,0,0
2020-02-17,Kuwait,6,0,0,0
2020-02-18,Kuwait,6,0,0,0
2020-02-19,Kuwait,6,0,0,0
2020-02-20,Kuwait,6,0,0,0
2020-02-21,Kuwait,6,0,0,0
2020-02-22,Kuwait,6,0,0,0
2020-02-23,Kuwait,6,0,0,0
2020-02-24,Kuwait,6,1,0,0
2020-02-25,Kuwait,6,11,0,0
2020-02-26,Kuwait,6,26,0,0
2020-02-27,Kuwait,6,43,0,0
2020-02-28,Kuwait,6,45,0,0
2020-02-29,Kuwait,6,45,0,0
2020-03-01,Kuwait,6,45,0,0
2020-03-02,Kuwait,6,56,0,0
2020-03-03,Kuwait,6,56,0,0
2020-03-04,Kuwait,6,56,0,0
2020-03-05,Kuwait,6,58,0,0
2020-03-06,Kuwait,6,58,0,0
2020-03-07,Kuwait,6,61,0,0
2020-03-08,Kuwait,6,64,1,0
2020-03-09,Kuwait,6,64,1,0
2020-03-10,Kuwait,6,69,1,0
2020-03-11,Kuwait,6,72,2,0
2020-03-12,Kuwait,6,80,5,0
2020-03-13,Kuwait,6,80,5,0
2020-03-14,Kuwait,6,104,5,0
2020-03-15,Kuwait,6,112,5,0
2020-03-16,Kuwait,6,123,9,0
2020-03-17,Kuwait,6,130,9,0
2020-03-18,Kuwait,6,142,15,0
2020-03-19,Kuwait,6,148,18,0
2020-03-20,Kuwait,6,159,18,0
2020-03-21,Kuwait,6,176,27,0
2020-03-22,Kuwait,6,188,27,0
2020-03-23,Kuwait,6,189,27,0
2020-03-24,Kuwait,6,191,39,0
2020-03-25,Kuwait,6,195,43,0
2020-03-26,Kuwait,6,208,49,0
2020-03-27,Kuwait,6,225,57,0
2020-03-28,Kuwait,6,235,64,0
2020-03-29,Kuwait,6,255,67,0
2020-03-30,Kuwait,6,266,72,0
2020-03-31,Kuwait,6,289,73,0
2020-04-01,Kuwait,6,317,80,0
2020-04-02,Kuwait,6,342,81,0
2020-04-03,Kuwait,6,417,82,0
